"platform","url","createdAt","text","media","commentCount","shareCount","likeCount","videoplayCount"
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid0Yfe6AEzwX33c1fXTQqE8swqYJkVgN3Udmy2BhSZSwCtXQHkcsoo3Kz8sLhz3cbrdl","2020/10/22 20:59:14","Over 40 students from Weston School, along with their teachers, parent helpers and community group members, planted 2000 plants at
the Craigmore Windsor Dairy riparian planting day last Friday situated at Pig Island Road alongside the Alps 2 Ocean Cycle Trail.

Sourced from Matai Nursery and plants propagated by students from Weston School, the planting will provide an excellent plant cover during floods.

As an Enviroschools Otago Enviro School, this project will provide a hands-on approach to teaching the students about their environment.

A big thanks goes to The Fort Enfield Tavern for supplying lunch for this hard working group and to Alps2Ocean for providing shelter for the day.

The Craigmore Windsor Planting was a recent recipient of the Otago Regional Council ECO Fund with funding application support from Waitaki Irrigators Collective Limited, Water Stewardship Initiative, Waitaki Water.

Other partners included Native Tree Planting Services, Matai Nurseries, Manawai Fencing Contracting Ltd, Farm Source Otago/Southland, Waiareka Valley Lions Club, Rotary Club of Oamaru, Lipgloss and Gumboots, The Old School Enfield, WaterForce,Waiareka Presbyterian Church,Mulligan Contracting, and PGG Wrightson Ltd.",,,1,50,
"Facebook","https://www.facebook.com/Fonterra/videos/708248276708999/","2020/10/19 01:02:22","We all do it – ignore those pesky red dots and update messages; not quite get around to changing our password; forget to check we’re not sharing our personal information with every Dom, Jack and Hēmi on social media. At Fonterra we care about keeping our people, our farmers, our customers and our communities cyber safe. It’s Cyber Smart Week, now is the time to embrace updates! Watch here how:","Video",2,0,28,1352
"Facebook","https://www.facebook.com/Fonterra/videos/798174134345468/","2020/10/18 21:00:01","“Do you think a lot of people thought what you were doing would have been a bold move?” 
 
Brian Yates, who you may have seen before in our farmer series, is a fourth-generation farmer of the Yates Whānau. He asks his father David, about the bold move he made to organic farming 15 years ago. They give us a glimpse into their journey and the ways they organically farm today, something that’s been passed on through the generations.","Video",4,20,84,51943
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid0ktjz9Q8hG2bpWsb88brwzpXZADp2kAe5GvytexEKJ7S2bzDj9s6gXbWuyzAxLayrl","2020/10/15 04:21:40","International Day of Rural Women recognises the critical role and contribution of rural women to agriculture globally. Today we want to acknowledge the rural woman of our Co-op and nationwide. We appreciate you. You make us proud.",,11,15,268,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid0f5AzTicDq7E6sivkqSjx2vzPvnq5CL4sAjTjmt15XsSo4nt2piAnd6kwpUPJUq1sl","2020/10/11 19:46:04","Sweet as, yip it's a sugarcane plant-based milk bottle. Why? Because it's natural, renewable, sustainably sourced and a great alternative. ",,53,23,260,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid02nGgYtXhZPyvgWJNb1ziS72xxcdZBFaUdUASpQx2c9rkNBMoRmkcpZuSCzDHEWGdjl","2020/10/08 21:00:35","This farm is located just outside a town in West Otago. A friendly farming town, the Pomahaka River runs through it and the Blue Mountains providing a beautiful backdrop. Not usually covered in snow, the latest bout of weather has definitely taken a toll. Fun fact, the area has one of the largest remaining populations of the increasingly rare mohua bird, or yellowhead as it is also known. Can you guess where’s the farm? #Wheresthefarm",,42,0,134,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid02J1mPhrkdWm5B49m43YXyfpqCJTjARHNDx9NtxqVrQLJiuK9BnnTYfa87Keerkt4Fl","2020/10/04 21:00:12","""When I'm not driving a milk tanker, I volunteer for the Rural Fire Service. Same backdrop, just a different set of wheels"". Meet Jordan Skeen, Tanker Driver from Taupo. This young fella is the salt of the earth and really loves what he does.","Photo",28,7,270,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid028ivWwttcwKdbq1i4QWCPmRRpjcSV62H7t8VSPxvrZCLJf8DfnTZeK5jevEMR9GbKl","2020/10/01 21:00:57","It’s been an unpredictable few days out there with more to come. We are thinking of the farmers working hard to protect their stock and the tanker drivers braving the weather to get to them. Kia kaha all #GoodTogether",,46,20,718,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid02ppmhyM7xGKn1g111yF6vZ4TpeKTGGndYoM8ycr9icpsfJAdeNPxtNe9v7oe3c1kgl","2020/09/28 22:16:07","It's great to get out in the community and support where we can #GoodTogether",,,0,44,
"Facebook","https://www.facebook.com/Fonterra/videos/1035398566921671/","2020/09/27 21:00:02","Laughter is good for the soul and these lads do a fair bit of it. Meet Guri and Detroit who are part of Tangaroa Walker’s dream team. This next video in our series about our farming whānau will bring a smile to your face and shows just how important teamwork is on the farm.","Video",7,45,325,59551
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid02ZLC2FoAKe12uTCHGRCS6MMZmZrHgNmWjSnJ2hwtpGTUWLr3Eg65sh8gS6AurxEtbl","2020/09/24 22:00:23","This week is Mental Health Awareness Week in Aotearoa, and it serves as a reminder to us all in the farming community, and beyond, to look after our own mental health and wellbeing, and to tautoko (support) others. We’re all facing hard times due to COVID-19, as well as our own day-to-day challenges, making it even more important to check-in. Start those conversations with whānau, friends, and houmahi (colleagues) by asking, “how are you?”, “how are you taking care of yourself?”, or simply being there to listen and offer support. There are also other ways for our farmers and wider community to stay connected online. Below are some helpful links to resources and support for farmers, as well as general wellbeing resources. – Always reach out www.rural-support.org.nz/ www.mentalhealth.org.nz www.hewakatapu.org.nz",,17,23,233,
"Facebook","https://www.facebook.com/Fonterra/videos/611568772842255/","2020/09/20 08:23:10","“Thanks for helping us celebrate Te Wiki O Te Reo Māori! We encourage everyone to incorporate more Te Reo into their daily lives. Kia kaha Te Reo Māori. Tātou, tātou. Make sure to watch till the end!”","Video",3,0,46,1621
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid04f94wZKN2FGWfyKuiZCTjUpqRg1mTRbZdHGZ51XiUBEQP11ZNnaMGvg5sYx6hWrEl","2020/09/16 22:00:54","""My journey to where I am now has been challenging but exciting. I am proud of what I have achieved. I am proud of my whakapapa and the importance my kids put on theirs"". Meet Leighton, the next in a series from our people. Our Whānau – Leighton Thrupp – Plant Manager, Lichfield","Photo",51,6,366,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid023XBBhACRhAShAfjPognzFgH1fphN4EDWSxzzBCtAgiBT4CxoaR6cMBpbWUfDMzPel","2020/09/15 22:00:26","""I would say to anyone, set your goals and work hard to achieve them, no one is going to do it for you."" Meet Tara, the next in a series from our people. Our Whānau – Tara Mckerrow – Plant Manager in Milk Treatment, Whareroa","Photo",26,4,381,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid0Fdj3JuffV75kYnDJgmXHzsn27a8mbyfKk14g4igzbkAJ2EGnWPpfcf1eNzZakEHxl","2020/09/14 22:00:54","""Helping others to learn is something that I hold very close to my heart. No matter where you come from, you do the mahi, you can make it happen"" Meet Tangaroa, the next in a series from our people.
Our Whānau – Tangaroa Walker – Contract Milker, Southland","Photo",30,79,549,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid0QQY1o8yemAAz1QcRxHfQ7D64XfhLxLGpQUuCyMHvgDjFzgD2QzUw2ZHsSMuTvgPFl","2020/09/14 03:50:22","As a New Zealand farmer owned co-op, with employees spread right across regional New Zealand, Fonterra is part of many communities. We’ve decided to take a new approach to community support, through a more efficient, environmentally focused and impactful way, and to better reach those most in need across New Zealand. 
https://bit.ly/33ntIWA",,24,16,241,
"Facebook","https://www.facebook.com/Fonterra/videos/330611364921774/","2020/09/10 22:00:01","With Te Wiki o Te Reo Māori just around the corner we wanted to take this opportunity to celebrate Māori language and the contribution it has made to all of us as New Zealanders. Keep a look out next week to see some of the amazing people we have profiled from the Co-op and the stories we will be posting. Kia Kaha te reo Māori. Tātou tātou.","Video",18,12,219,66963
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid0aDX8D39TZuXXjXJhVMzMnt2rhKxskmQsicUwQHiFUamuKrf2hzNPmncNsfRmUaL8l","2020/09/06 22:00:25","""I moved out to New Zealand from Peru 20 years ago..."" Meet Jess, the next in a series from our people. 
Our Whānau – Jessica Higueras – Co-operative Experience Specialist, Auckland","Photo",63,5,323,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid02AqTUTHhka6vpPYiX7ZdqQg6SKvUjUSkZy6qzKZ9dbeyiyErVABgxfpWK3MJbZS88l","2020/09/03 22:00:54","This gorgeous farm is not located in one of the suburbs of Lower Hutt City, but it shares the same name. It is just a stone throw from the largest lake in Aotearoa and it is in the southern part of the mighty Waikato? Can you guess, where’s the farm? #Wheresthefarm",,32,4,160,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid028K1L7WbydK8YhzhXXnW1JTpmiZgjiv9XiJ5gzAELc5PufusD2kZYqVQ2z6SY5Md4l","2020/09/02 02:24:20","Happy to help our communities where we can #GoodTogether",,5,9,140,
"Facebook","https://www.facebook.com/Fonterra/videos/1461695954025543/","2020/08/31 22:00:01","This is the first in a series of videos about our farmer whānau, the people who supply our Co-op with top quality milk. Brian Yates from Karaka shows us around his farm and introduces us to his family. This first video showcases the innovative way the cows are milked on this organic farm, allowing the family to spend more quality time together.","Video",21,58,294,74375
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid033nMYzsZqTtmUdGLYDdHWUnvFjfmpGrPh2KapWB87TsYz2tgkg3wYXjG14krKHNF3l","2020/08/28 00:00:14","When Dave Sattler went for a weekend climb up his beloved maunga, Mt Taranaki, he never expected to he’d have to take part in a rescue involving underwear. ",,15,9,122,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid026LZ6w7eAhAwj5Tu7uKzoLFRW2Z8RZFMKd5KJrcsKeksrBkqEZ3jV8afspDmmhurYl","2020/08/27 01:37:34","We’re putting the spotlight on water as it’s World Water Week. We know there’s a long way to go to restore NZ’s waterways but we’re up for the challenge. Here’s what we’ve been up to: https://www.fonterra.com/nz/en/our-stories/articles/keeping-up-community-action-to-restore-waterways.html
#WWWeek Stockholm International Water Institute (SIWI)",,,3,35,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid02yjLQdy1wTHYEGADSA2AMEpYKEgc8QFPMFeyskpizcFVYN6KAtorJU3zQW4VSXoCJl","2020/08/24 22:00:52","The next story in a series from our people.
Our Whānau – Garry Burns – Tanker Driver, Reporoa","Photo",23,7,170,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid02bxyXN6Pvb9S7y7VWKgn757gib7PhbKw4aeBDw5Yf7hiaq7ezf6JueMT2khwvUFH5l","2020/08/20 22:00:56","This farm is in Manawatū, a beautiful farming region. Every year this town holds its own community fireworks display. Over the years this show has become so popular people from Palmerston North and other townships close by come out to enjoy the show. Can you guess, where’s the farm? #Wheresthefarm",,34,14,414,
"Facebook","https://www.facebook.com/Fonterra/videos/1209223739441049/","2020/08/18 00:00:32","Meet Maddie and Brock, our next little farm hands to feature on #DearDairy. These two live on a beautiful farm in Taranaki and love helping their parents out on the farm, climbing and doing art. The Taranaki sunsets are pretty spectacular too as you will see!","Video",16,41,406,69952
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid0HFkmuQVcp2kzYdrwKsxMzLJavZvwydpYGyTfuGCgMgoHwTcZtkR4TSpTvtDPunaFl","2020/08/13 22:00:54","This stunning farm is located just outside a town in the Southland region of Aotearoa. The annual New Zealand country music awards have been held in the town for 36 years and it's in the district of Maruawai - Valley of Water. Can you guess where this farm is? #Wheresthefarm",,8,2,70,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid0PbTyongndnHeRhzp2o799D6CApvidRpZR3xdapLvDEoHbKPXMfmzdR75ScXtS2zbl","2020/08/12 06:42:56","It’s disappointing for COVID alert levels to be back in place, but we’ve been here before and we know what to do. We have plans in place and are taking all the necessary steps to ensure our people and the community are safe. Take care of one another – Tātou, tātou.",,3,4,263,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid02d9LkSCVwb6SAa7vcmFux1uU8mJo4KW2S4VanxqxFqZoZqrZWfbaDfqBHmbi1yNU7l","2020/08/12 02:04:58","With the Government confirming that there are cases of COVID-19 in the community in Auckland, it is time once again for us to put the safety of our communities and loved ones first.  

This means our stores in the Auckland region (specifically our Pukekohe, Waiuku, Albany, Helensville and Wellsford stores) will now move back to our contactless click-and-collect experience. Remember, you can still also do everything you did before just online or over the phone.

Find out more information here: https://store.nzfarmsource.co.nz/campaigns/covid-19-and-your-local-farm-source-store",,,0,32,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid0E46ga75rRWVBxoiGPrtoV1HBuKvufVSXZVG4KTZhegPgkhBQe7iMQSzwkZU9rY7El","2020/08/09 22:00:40","The next story in a series from our people.
Our Whānau – Haylee Putaranui – Head of Diversity and Inclusion, Auckland","Photo",17,13,269,
"Facebook","https://www.facebook.com/Fonterra/posts/pfbid0z6JcAsBjJ1hQmCwvnHxJuB46qqyzcJ9GcbDqAjAb6LnanSZSLQJ2UUZF6nVj6aCCl","2020/08/07 02:40:33","Every waking moment for Invercargill farmer Reza Abdul-Jabbar is spent either farming or mucking in to help his community. Read more about Reza and his family here: https://bit.ly/2ESTKrW",,,2,49,
"Facebook","https://www.facebook.com/Fonterra/videos/1497971947072308/","2020/08/03 22:00:00","For our next #DearDairy we caught up with Charlie and her dog Narla from the mighty Waikato, New Zealand. Fishing and moving the cows with mum are just some of the things this little trooper gets up to.","Video",60,77,574,68404
